0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/eperson/epersons/180b106d-f129-404c-8117-914efdeb83e3 HTTP/1.1" 200 1585
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/eperson/epersons/180b106d-f129-404c-8117-914efdeb83e3/groups HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/eperson/epersons/180b106d-f129-404c-8117-914efdeb83e3/groups HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/eperson/epersons/180b106d-f129-404c-8117-914efdeb83e3/groups HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/system/processes/search/byProperty?page=0&size=5&sort=creationTime,DESC&processStatus=COMPLETED HTTP/1.1" 200 3864
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/system/processes/search/byProperty?page=0&size=5&sort=creationTime,DESC&processStatus=COMPLETED HTTP/1.1" 200 3864
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [21/Oct/2025:13:19:57 +0530] "GET /server/api/authn/status HTTP/1.1" 200 473
